original_text,adversarial_text,split
MedImmune Ends Some Vitaxin Testing MedImmune Inc. said Monday it has ended advanced human testing of its drug Vitaxin to treat rheumatoid arthritis and psoriasis because it failed to show clinical benefits in preliminary results. -The Washington Post,MedImmune Ends on Vitaxin test MedImmune Inc. saying Monday it has stopped advanced human testing of its drug Vitaxin to treat rheumatoid arthritis and psoriasis because it failed to show clinical benefits in preliminary results. -The va review,calibration
Soccer Star Beckham Latest Virus Subject The Internet is abuzz with malicious messages that claim David Beckham has been caught on film in a compromising position. Those who click on the Web links in such messages do not see pictures,Soccer Star Beckham Latest viral Subject The Internet is abuzz with malicious messages that claim David Beckham has been caught on film in a compromising position. Those who click on the Web links in such messages do not see pictures,calibration
"Bird Flu Will Take Several Years To Contain In Asia PENANG (MALAYSIA), AUG 23: The deadly H5N1 strain of Bird Flu will take several years to contain, the WHO warned on Monday, adding that claims in China that the virus was found in pigs is a worrying new development.","Bird Flu Will Take Several Years To Contain In the PENANG (lumpur), jun 2: The deadly H5N1 strain of Bird lung will take several years to contain, the team warned on Monday, adding that claims in China that the virus was found in animals is a promising new development.",calibration
Boeing may join Microsoft in EU antitrust fight Aircraft giant may argue against European antitrust regulators' order to make Microsoft give secrets to rivals.,Boeing may join Microsoft in EU antitrust fight Aircraft giant may argue against European antitrust regulators' order to make Microsoft give secret to rivals.,calibration
Hang up and fly HAVE YOU ever been stuck within earshot of a loudmouth with a cell phone on a BART train or Muni bus? Just imagine the annoyance of having to sit near a chronic caller on a five-hour flight from San Francisco to New York.,Hang up and race had YOU ever been stuck within earshot of a loudmouth with a cell phone on a BART train or Muni bus? Just imagine the annoyance of having to sit near a chronic caller on a five-hour flight from San Francisco to New York.,calibration
"With Russia's Nod, Treaty on Emissions Clears Last Hurdle Russia's cabinet endorsed the long-delayed Kyoto Protocol on global warming and sent it to Parliament.","With Russia's Nod, Treaty on Emissions Clears Last Hurdle Russia's cabinet endorsed the long-delayed Kyoto Protocol on global heating and sent it to Parliament.",calibration
"Sears launches consumer electronics line Department store selling projection TVs via Web; will offer them in stores in the fall, with other devices to follow.","Sears s consumer electronics line Department store selling projections TVs via site; will sell them in mall in the fall, with other units to top.",calibration
"Don #39;t blame Manuel, yet You walk around feeling like your team is messing this up, that they #39;re doing it wrong, that the Phillies are doomed to unending futility - even when they do something right.","Don #40;t blame the, yet You go around feeling that your team is messing this up, that they #39;re doing it too, that the dodgers are doomed to unending futility - and when they do shit right.",calibration
Tyco Unit Signs Contract With UK Military Tyco International Ltd. #39;s fire and security unit on Wednesday said it signed a \$70 million contract with the British Ministry of Defense to supply respiratory protection equipment.,Tyco Unit Signs Contract With UK Military Tyco International Ltd. #39;s fire and security wing on Wednesday said it signed a \$70 000 program with the english Ministry of arms to supply respiratory protection services.,calibration
"Where to Look When You Need a Stand-In Sitter When parents need a babysitter this holiday season, they may find their usual choices -- a local high school or college student, a relative or nearby friend -- are on vacation or unavailable. When those options don't work, an increasing number will turn to a different source: the Internet.","Where to Look When You Need a Stand-In Sitter When parents need a babysitter this holiday season, they may find their usual choices -- a local high school or college student, a relative or nearby friend -- are on vacation or unavailable. When those options don't work, an increasing number will turn to a different source: the available.",calibration
"Oracle Takes Over Rival PeopleSoft The Oracle Corporation has taken control of PeopleSoft, making Oracle the world's second-largest maker of business-management software.","Oracle Takes Over Rival PeopleSoft The Oracle Corporation has taken control of PeopleSoft, forming Oracle the world's second-largest maker of business-management software.",calibration
"Gunmen hijack Athens bus, hold passengers ATHENS : Armed men hijacked a bus in an Athens suburb early Wednesday, taking some 20 passengers aboard hostage, a police source said.","and hijack Athens bus, hold passengers ATHENS : anonymous persons hijacked a one in an olympus suburbs early Wednesday, shooting some twenty passengers aboard to, a police source testified.",calibration
Chen launches new wave of detente TAIWANESE President Chen Shui-bian sought to defuse the Taiwan Strait time-bomb yesterday by calling China to wide-ranging peace talks to banish the quot;shadows of terror quot; and quot;forces of darkness quot; that have threatened war between the two rivals for more than,Chen launches new wave of detente TAIWANESE chairman sun Shui-bian had to defuse the Taiwan gap time-bomb on by asking China to wide-ranging trade trade to banish the quot;shadow of darkness quot; and quot;shadows of darkness quot; that have created trade between the two rivals for more than,calibration
"Survey: Region job outlook among tops in US Job opportunities in Cincinnati and Northern Kentucky are expected to be among the best in the country during the last three months of 2004, according to a national survey of businesses and other employers by Manpower Inc.","Survey: Region job experience among tops in usa Job opportunities in Cincinnati and Northern Kentucky are expected to be among the best in the country during the last three months of 2003, based to a national survey of businesses and other employees by Manpower com.",calibration
"Trail of tragedy in the Caribbean; Yucatan coast threatened MEXICO CITY, September 13.- The number of fatalities caused by Hurricane Ivans passage through the Caribbean rose to at least 70 this Monday.","Trail of storm in the center; mexico market threatened MEXICO market, September 13.- The number of mortality causes by Hurricane Ivans passage through the caribbean rose to at approximately 700 this Monday.",calibration
"Olympics: Inspectors Announce Program for 2012 Bid Visits Olympic inspectors will visit Madrid first in their whistle-stop tour next year of bid cities hoping to stage the 2012 Games. The Spanish capital will be followed by London, New York, Paris","Olympics: Inspectors institute Program for city Bid Visits olympic inspections will visit spanish next in their whistle-stop tour following decade of bid cities aspiring to stage the olympic Games. The Spanish capital will be seen by London, las York, tokyo",calibration
