original_text,adversarial_text,split
"States #39; Pocketbooks Are Fuller, but Health Costs Stall Recovery The fiscal condition of the states improved this year, but soaring health costs have made it difficult for them to recover from the worst fiscal crisis in six decades, the National Governors Association said Thursday.","regions #only; Pocketbooks Are Fuller, but Health goals Stall development The spending record of the states continued this year, but growing health budgets have made it difficult for them to recover from the worst deficit crisis in six decades, the National Governors academy said Thursday.",calibration
"Liberals retable pot bill Adding a dash of cash to sweeten the pot, the Liberal government has retabled its much-maligned marijuana bill. Justice Minister Irwin Cotler reintroduced the cannabis reform package","Liberals retable pot bill Adding a dash of cash to sweeten the bucket, the Liberal budget has retabled its much-maligned marijuana bill. Justice Minister Irwin Cotler defeated the cannabis reform package",calibration
"Boeing Wields a New Laser According to a Pentagon announcement issued Friday, last week Boeing (NYSE: BA) successfully completed a test of one of the coolest weapons ever designed (not their exact words).","Boeing Wields a New light According to a Pentagon announcement issued Friday, last week Boeing (NYSE: BA) successfully completed a test of one of the coolest weapons ever designed (not their exact words).",calibration
New Mich. Lab Key to Detecting Diseases (AP) AP - A new #36;58 million lab at Michigan State University will be a key to detecting diseases that start in animals but can be transmitted to people.,New Mich. building Key to detect Diseases (AP) AP - A new #36;58 million lab at the fire school will be a key to screening malaria that starts in horses but can be transmitted to people.,calibration
"Weeping Woman Tells Court of Pitcairn Island #39;Rapes #39; A woman wept as she described being raped as a young girl by a man who is now mayor of Pitcairn Island, as his sex abuse trial opened on this remote rocky outcrop populated by descendants of the 18th-century Bounty mutineers.","Weeping Woman the Court of Pitcairn Island #39;Rapes #39; of widow wept as she recorded being discovered as a old maiden by a gentleman who is now sheriff of Pitcairn Island, as his sexually development proceedings commenced on this remote tai outcrop controlled by generations of the 18th-century moon mutineers.",calibration
"A Le Mondes The editor of France's most prestigious daily exits, but the paper's troubles aren't going away soon","for le Mondes la owner of France's most prestigious daily exits, but the paper's troubles aren't buying away soon",calibration
Olympics: Japan Sneak Through to Win Men's Team Gold ATHENS (Reuters) - Japan revived memories of their glorious gymnastics past when they upstaged favorites China and United States to snatch the Olympic men's team gold for the first time in 28 years Monday.,Olympics: Japan Sneak Through to Win Men's olympic medals olympic (Reuters) - Japan revived memories of their glorious artistic history when they upstaged favourites China and united States to snatch the olympics men's olympic gold for the 1st time in many decades this.,calibration
"Japan's Wide Role in Afghanistan Japan's Foreign Ministry spokesman, Hatsuhisa Takashima , said here last week that his country had been active in the rebuilding of Afghanistan.","Japan's big share in engagement Japan's trade Ministry chairman, Hatsuhisa Takashima , said here last year that his country had been engaged in the rebuild of taliban.",calibration
"Saskatchewan to allow same-sex marriages Canada OTTAWA -- While 11 US states voted to ban gay marriage this week, the practice is now legal in a majority of Canada's provinces, the result of a court decision in Saskatchewan yesterday. The court made Saskatchewan the sixth of Canada's 10 provinces to allow gay marriage, ruling that the heterosexual-only definition of marriage is unconstitutional. Only in the ...","Saskatchewan to allow same-sex marriages Canada OTTAWA -- While 11 US states changed to ban lgbt marriages this morning, the practice is now legal in a majority of Canada's municipalities, the result of a judgement decision in alberta today. The judgement made Saskatchewan the 5th of Canada's 10 provinces to permit heterosexual dating, ruling that the heterosexual-only term of dating is unlawful. Only in the ...",calibration
Criticism of U.S. Muted at Iraq Conference (AP) AP - Criticism of the United States was surprisingly muted at an international conference in Egypt that drew fierce opponents to the U.S.-led invasion.,Criticism of U.cent. cut at amc Conference (app) ap - Criticism of the United States was surprisingly muted at an international conference in Egypt that drew fierce proponents to the U.S.-launched invasions.,calibration
FM Shalom meets with German FM Fischer Deputy Prime Minister and Foreign Minister Silvan Shalom began a joint press conference with visiting German Foreign Minister Joschka Fischer today by praising the release of Israeli Azzam Azzam by Egypt.,w Shalom along with also w and then foreign Minister and Foreign ministry Silvan Shalom began a to press conference with visiting berlin based on Joschka best today by praising the arrest of Israeli Azzam Azzam by isis.,calibration
"Florida Electronic Voting Procedures Scrutinized By RACHEL LA CORTE MIAMI (AP) -- Cheryl Roberts was impressed with Florida's new voting machines in the 2002 primary, when she cast an electronic ballot for Democratic gubernatorial candidate Bill McBride. But a series of computer glitches - including startling cases of corrupted or missing data - has undermined her faith...","Florida Electronic Voting Procedures Scrutinized for RACHEL LA CORTE MIAMI (ag) -- Cheryl Roberts was impressed with Florida's new voting machines in the 2002 primary, when she cast an electronic ballot for Democratic gubernatorial candidate Bill McBride. But a series of computer glitches - including startling cases of corrupted or missing data - has undermined her conviction...",calibration
